session_id,customer_id,campaign_id,session_date,pages_viewed,converted
805,1158,9,2023-08-21,5,0
806,512,11,2023-12-11,7,0
807,509,7,2024-08-16,5,0
808,1168,1,2023-04-07,5,0
809,376,11,2023-09-08,9,0
810,57,20,2023-07-17,9,1
811,1413,14,2023-12-06,3,0
812,1203,18,2024-04-12,10,0
813,1067,11,2023-06-28,7,0
814,841,11,2023-11-07,7,0
815,749,17,2022-11-06,3,0
816,860,17,2023-12-20,6,1
817,791,10,2024-09-18,5,0
818,663,5,2022-05-10,5,1
819,275,18,2024-10-15,4,0
820,1335,13,2022-02-16,1,0
821,1212,7,2023-09-30,6,0
822,33,10,2022-05-15,8,0
823,687,15,2023-12-09,6,1
824,365,6,2023-08-16,2,0
825,1085,8,2022-07-17,4,1
826,1250,5,2023-05-06,1,1
827,743,3,2024-12-11,2,1
828,1419,9,2023-06-05,8,1
829,1266,9,2022-08-17,7,0
830,941,2,2024-11-11,6,1
831,121,12,2024-07-20,6,1
832,38,11,2023-06-10,8,1
833,1043,15,2024-08-01,5,0
834,1022,5,2024-12-11,8,1
835,797,20,2022-03-03,3,1
836,659,3,2022-02-23,5,0
837,1465,6,2022-03-27,5,0
838,1335,13,2024-04-21,9,0
839,17,15,2022-12-31,8,1
840,159,2,2024-10-08,4,1
841,584,9,2023-09-14,3,1
842,1394,12,2022-01-22,9,1
843,850,6,2023-08-05,2,0
844,913,16,2023-04-25,6,0
845,458,10,2024-04-18,6,1
846,649,18,2023-04-29,10,0
847,1401,4,2022-09-01,6,0
848,672,14,2024-03-17,1,1
849,835,2,2023-09-30,5,1
850,146,3,2023-08-01,5,0
851,879,15,2022-06-11,6,1
852,1077,11,2022-08-12,2,1
853,1037,13,2022-12-02,10,1
854,385,15,2024-01-14,2,1
855,427,12,2024-11-29,10,1
856,25,5,2022-01-23,7,1
857,1377,12,2024-10-26,10,1
858,35,12,2023-09-23,10,0
859,1042,9,2022-02-16,1,0
860,869,16,2023-10-18,4,1
861,1409,12,2022-09-30,2,0
862,206,20,2023-07-04,4,1
863,518,2,2022-08-29,6,1
864,817,10,2023-07-10,3,1
865,1254,5,2022-01-01,7,0
866,587,18,2022-04-10,1,0
867,1220,5,2024-03-20,9,0
868,529,13,2023-02-19,9,1
869,1108,6,2024-09-11,1,1
870,1027,4,2022-04-21,6,1
871,627,16,2022-08-22,1,1
872,261,12,2023-06-11,2,0
873,352,14,2022-11-19,9,0
874,977,3,2022-11-21,1,1
875,1465,2,2023-04-02,1,0
876,1470,3,2024-12-30,7,0
877,97,16,2023-11-20,10,0
878,233,10,2022-03-17,10,0
879,969,8,2022-01-20,4,1
880,347,4,2024-08-18,6,1
881,1060,19,2023-12-04,4,0
882,968,6,2023-06-18,5,1
883,894,17,2024-04-21,9,0
884,321,11,2024-10-14,9,1
885,1004,5,2023-11-24,10,0
886,509,11,2023-03-22,6,0
887,830,6,2023-06-25,5,0
888,1431,19,2023-03-03,7,0
889,392,7,2023-08-04,4,0
890,1225,15,2024-03-29,6,1
891,458,1,2023-02-18,6,0
892,1440,9,2023-09-15,3,1
893,1408,4,2022-09-12,10,1
894,190,11,2022-09-20,7,0
895,609,7,2022-06-24,8,1
896,1449,9,2022-05-24,4,1
897,279,8,2024-03-22,9,1
898,185,11,2022-08-11,6,1
899,1188,10,2022-03-10,5,0
900,1456,17,2023-08-03,7,0
901,1370,5,2023-11-30,3,1
902,693,4,2022-09-29,2,0
903,12,6,2022-02-15,8,1
904,447,7,2023-02-16,8,0
905,248,2,2024-02-08,1,1
906,317,6,2024-02-28,9,1
907,254,14,2024-11-04,3,0
908,1390,9,2024-07-31,9,0
909,232,18,2024-03-19,3,0
910,1079,12,2022-09-27,10,0
911,747,1,2023-01-30,1,0
912,624,10,2023-09-25,2,1
913,737,11,2022-04-25,5,1
914,278,5,2023-04-20,9,1
915,1489,15,2022-01-08,9,0
916,760,6,2022-04-12,6,1
917,49,2,2023-10-24,2,0
918,842,20,2023-02-12,6,1
919,735,2,2024-02-11,4,1
920,100,2,2022-01-27,1,0
921,440,10,2023-10-02,8,0
922,176,20,2022-02-24,7,0
923,63,10,2024-03-01,7,1
924,1376,7,2023-05-23,9,0
925,1371,14,2024-10-24,9,1
926,1422,3,2023-02-25,5,0
927,922,1,2022-08-15,9,0
928,35,17,2023-11-16,7,0
929,514,18,2022-03-17,2,0
930,526,12,2023-02-19,1,1
931,563,12,2024-01-21,7,1
932,411,17,2024-08-05,9,0
933,226,11,2022-08-14,5,1
934,217,13,2023-01-31,3,0
935,54,6,2024-10-21,9,0
936,421,14,2023-05-25,2,1
937,377,19,2024-07-31,8,0
938,253,13,2023-03-11,5,0
939,1175,6,2023-10-02,6,0
940,854,20,2024-08-01,10,1
941,1355,8,2023-11-06,6,0
942,834,1,2023-04-05,4,0
943,500,15,2022-10-17,4,0
944,415,8,2022-07-13,10,1
945,817,19,2022-12-28,5,1
946,1440,15,2024-10-04,6,1
947,68,10,2023-10-21,3,1
948,780,15,2023-11-18,2,1
949,453,13,2024-02-23,4,1
950,185,9,2023-09-11,2,1
951,673,2,2024-10-26,8,0
952,317,15,2022-02-28,1,1
953,33,9,2022-12-24,1,0
954,867,1,2022-06-11,4,1
955,346,6,2023-05-16,3,1
956,466,18,2023-06-10,1,1
957,826,11,2023-03-24,5,1
958,1126,6,2022-07-15,4,0
959,937,5,2023-05-09,9,1
960,1084,19,2024-01-16,6,0
961,357,19,2024-04-28,7,1
962,971,20,2024-02-15,6,1
963,1343,2,2024-05-03,5,1
964,647,3,2024-03-02,8,1
965,522,10,2022-11-02,10,1
966,140,15,2022-08-19,3,1
967,1174,7,2023-10-18,6,1
968,1437,20,2023-08-12,5,0
969,1322,3,2024-04-04,4,1
970,1263,15,2023-12-18,8,0
971,859,11,2022-05-13,2,1
972,453,9,2024-06-22,3,1
973,1004,18,2024-04-12,3,1
974,513,15,2023-05-12,8,0
975,808,7,2023-04-18,6,1
976,64,19,2022-01-11,7,1
977,1428,17,2022-07-17,10,0
978,611,4,2022-03-28,8,1
979,1190,13,2022-07-01,2,0
980,111,12,2024-04-26,8,1
981,397,9,2023-10-20,2,1
982,1477,5,2024-02-20,6,0
983,263,7,2022-07-24,8,1
984,407,18,2024-07-10,4,1
985,1382,19,2023-07-30,7,1
986,33,15,2022-11-12,6,1
987,436,11,2024-01-22,2,1
988,434,11,2022-09-22,2,1
989,375,1,2023-05-07,10,1
990,695,12,2023-12-23,2,0
991,1176,11,2023-02-28,10,0
992,117,11,2022-03-06,7,1
993,587,4,2024-10-22,5,0
994,1432,7,2022-07-01,10,1
995,1050,19,2022-01-29,6,1
996,746,6,2022-11-02,10,0
997,904,4,2022-06-23,2,0
998,949,1,2024-02-18,2,1
999,1179,8,2024-04-15,5,0
1000,587,13,2023-04-21,6,0
1001,887,4,2022-01-18,8,0
1002,1316,2,2024-08-18,1,1
1003,1058,17,2022-01-07,5,0
1004,354,8,2023-04-25,5,0
1005,1012,2,2023-10-25,7,1
1006,662,18,2022-01-22,9,0
1007,711,7,2023-07-08,10,1
1008,360,6,2022-01-07,4,1
1009,1445,3,2023-08-01,1,0
1010,1064,6,2022-12-20,2,0
1011,674,16,2022-09-07,9,1
1012,382,18,2024-12-16,6,1
1013,293,19,2024-12-24,3,0
1014,177,4,2024-10-14,2,0
1015,1360,19,2022-08-28,10,1
1016,404,10,2022-04-01,5,1
1017,440,16,2023-09-29,3,0
1018,1496,6,2024-11-29,9,0
1019,705,4,2023-02-15,1,1
1020,1212,14,2022-01-06,5,1
1021,926,12,2024-01-14,5,0
1022,255,3,2023-01-16,9,1
1023,916,12,2024-06-09,6,1
1024,1344,9,2023-07-20,8,0
1025,759,4,2024-08-04,8,1
1026,1430,6,2023-04-25,10,0
1027,1465,19,2023-05-25,8,1
1028,826,10,2022-02-14,4,1
1029,557,4,2023-05-31,3,0
1030,445,1,2022-10-29,2,1
1031,1186,8,2024-08-31,8,0
1032,1075,17,2024-12-09,3,1
1033,1438,3,2024-06-04,9,0
1034,332,17,2023-05-12,1,0
1035,171,12,2024-12-25,6,1
1036,629,17,2024-08-26,4,1
1037,1489,14,2022-05-24,8,1
1038,104,20,2023-04-04,8,1
1039,957,5,2023-05-24,7,1
1040,338,19,2023-01-31,1,0
1041,923,8,2022-02-11,6,1
1042,962,9,2022-01-01,8,1
1043,1224,14,2022-06-06,8,0
1044,352,20,2024-08-30,5,0
1045,1288,5,2024-08-18,4,0
1046,447,16,2024-12-01,7,1
1047,479,6,2024-05-13,5,1
1048,1447,3,2024-04-28,1,1
1049,729,8,2022-01-24,7,1
1050,893,7,2022-09-13,2,1
1051,1174,2,2024-05-24,7,1
1052,264,18,2022-05-26,5,0
1053,980,18,2022-06-22,1,1
1054,251,3,2024-12-28,3,1
1055,574,17,2022-09-08,2,1
1056,359,10,2022-03-30,9,0
1057,1397,16,2024-05-29,2,0
1058,234,6,2024-12-11,9,1
1059,1024,14,2024-05-27,10,0
1060,1117,4,2022-08-05,7,0
1061,26,2,2024-07-21,3,1
1062,1038,18,2022-04-02,6,0
1063,1285,13,2024-06-25,6,1
1064,281,16,2022-03-26,3,1
1065,853,12,2023-02-24,4,1
1066,1061,10,2022-12-28,1,0
1067,622,17,2024-10-07,10,0
1068,1067,13,2023-05-20,10,0
1069,1264,17,2022-08-31,3,0
1070,295,17,2022-06-19,6,0
1071,345,7,2022-05-06,5,1
1072,957,12,2023-10-03,4,1
1073,1034,8,2024-05-27,1,0
1074,330,17,2024-07-04,6,0
1075,1449,18,2024-10-31,9,1
1076,839,19,2023-06-10,2,1
1077,1093,7,2022-08-16,9,0
1078,1095,19,2024-01-25,1,1
1079,192,14,2023-11-29,10,1
1080,693,11,2024-10-25,7,0
1081,1382,5,2023-11-14,1,0
1082,742,14,2022-01-05,5,0
1083,1019,15,2024-12-06,2,0
1084,508,12,2024-01-25,1,0
1085,1166,19,2023-05-22,6,0
1086,55,18,2023-04-10,5,0
1087,716,6,2023-02-15,9,0
1088,556,20,2022-12-07,10,0
1089,55,18,2023-09-05,7,1
1090,850,1,2024-11-03,8,0
1091,853,7,2024-03-29,4,1
1092,1225,9,2022-06-16,7,1
1093,560,5,2024-06-24,7,1
1094,502,6,2022-12-01,10,0
1095,354,10,2024-07-17,5,1
1096,1445,3,2023-09-14,2,0
1097,504,9,2023-05-22,3,0
1098,1268,15,2024-06-22,9,0
1099,1249,17,2024-06-11,10,0
1100,1207,4,2024-06-27,4,0
1101,1240,6,2023-09-15,6,0
1102,852,11,2024-10-30,2,1
1103,592,11,2023-09-29,2,0
1104,1418,20,2024-01-26,5,0
1105,1313,18,2023-04-03,4,0
1106,446,19,2024-08-13,6,0
1107,1076,19,2022-06-06,7,1
1108,49,2,2023-09-05,6,0
1109,873,14,2022-06-09,4,0
1110,1401,11,2024-09-22,6,0
1111,1225,1,2024-03-28,1,1
1112,1110,2,2022-07-26,3,0
1113,1128,15,2022-08-23,5,0
1114,792,4,2023-10-25,8,1
1115,1449,11,2023-10-15,10,1
1116,377,18,2024-02-03,5,0
1117,183,12,2022-10-05,8,0
1118,1379,11,2024-07-26,4,0
1119,1002,6,2024-12-08,8,1
1120,1402,16,2022-07-28,7,1
1121,556,16,2024-03-09,4,1
1122,1116,15,2024-11-06,6,1
1123,91,14,2024-04-02,4,0
1124,150,12,2023-07-31,10,1
1125,24,7,2023-10-25,2,0
1126,511,16,2022-06-26,9,1
1127,1238,4,2022-10-11,4,0
1128,546,12,2024-02-04,5,1
1129,301,5,2023-08-10,2,0
1130,1289,1,2022-12-07,4,1
1131,1133,10,2023-09-06,2,1
1132,395,9,2023-11-07,4,0
1133,364,19,2022-03-16,2,1
1134,842,3,2024-04-26,6,0
1135,1002,5,2023-10-02,2,1
1136,207,14,2024-09-24,4,0
1137,73,10,2023-05-14,10,1
1138,574,2,2022-07-28,5,1
1139,1310,4,2023-11-07,2,1
1140,760,15,2022-02-25,1,0
1141,701,9,2022-03-11,1,0
1142,108,5,2024-05-23,4,0
1143,1148,11,2022-09-30,1,1
1144,398,2,2022-03-01,4,0
1145,815,20,2023-05-26,7,0
1146,1163,9,2023-10-02,5,0
1147,1013,14,2024-12-13,2,1
1148,160,15,2023-06-26,2,0
1149,112,2,2023-02-23,1,0
1150,350,19,2022-10-20,10,0
1151,298,17,2024-04-07,1,0
1152,1473,13,2023-06-06,3,1
1153,1086,14,2022-02-08,1,0
1154,999,13,2024-11-10,6,1
1155,1155,12,2023-06-08,7,1
1156,795,5,2024-02-09,1,1
1157,961,1,2023-04-13,2,1
1158,380,15,2022-10-31,1,1
1159,606,3,2023-10-17,6,0
1160,458,15,2023-04-27,9,1
1161,579,15,2022-07-22,8,1
1162,1153,8,2024-12-07,9,1
1163,265,9,2022-11-29,10,0
1164,546,16,2023-12-24,10,0
1165,662,17,2024-01-19,6,1
1166,1025,15,2023-10-15,9,0
1167,467,16,2023-12-29,7,0
1168,311,2,2023-07-09,10,1
1169,419,17,2024-06-21,9,1
1170,450,17,2023-09-27,2,0
1171,14,12,2023-09-25,6,0
1172,908,9,2024-06-24,10,1
1173,1259,10,2023-07-15,8,1
1174,880,3,2022-12-01,4,0
1175,726,8,2022-10-06,9,1
1176,534,15,2023-03-31,6,1
1177,178,17,2022-08-25,8,1
1178,1279,16,2023-03-21,4,0
1179,65,7,2023-08-30,8,1
1180,700,5,2022-09-25,3,0
1181,1490,9,2024-11-05,7,1
1182,210,20,2022-07-12,6,0
1183,112,10,2024-01-11,3,0
1184,972,2,2022-08-14,8,1
1185,41,5,2024-11-13,10,1
1186,822,3,2023-02-17,6,1
1187,834,13,2023-12-05,3,0
1188,1223,17,2023-07-20,5,0
1189,1116,1,2022-12-21,6,1
1190,787,1,2023-01-08,4,0
1191,1276,14,2024-03-23,4,1
1192,1331,9,2023-06-07,3,0
1193,972,8,2024-07-21,5,1
1194,898,18,2024-08-20,3,1
1195,116,13,2023-05-19,10,0
1196,90,15,2023-04-07,3,0
1197,890,19,2024-10-14,3,0
1198,800,13,2022-01-26,8,0
1199,624,2,2022-11-07,1,0
1200,1405,11,2024-08-11,7,0
1201,1481,7,2024-05-31,3,0
1202,348,4,2023-05-18,9,0
1203,761,16,2022-03-08,9,0
1204,1287,5,2024-01-09,1,0
1205,1493,8,2023-05-30,8,0
1206,282,11,2022-05-23,1,0
1207,1241,7,2024-03-31,9,1
1208,1173,7,2023-01-05,5,0
1209,19,6,2023-11-22,10,1
1210,1498,6,2023-10-12,5,1
1211,1106,1,2024-10-11,4,0
1212,252,8,2023-12-23,6,1
1213,553,18,2022-02-13,10,0
1214,1239,13,2024-07-04,6,1
1215,567,15,2024-02-09,7,1
1216,187,9,2024-04-24,10,1
1217,1380,13,2022-02-28,5,1
1218,110,9,2022-08-01,7,0
1219,802,14,2024-07-12,7,0
1220,648,16,2022-07-05,9,1
1221,843,15,2024-12-11,8,0
1222,914,13,2023-05-04,8,1
1223,105,3,2024-09-12,1,0
1224,220,9,2024-12-25,1,1
1225,1221,13,2024-01-27,1,0
1226,766,14,2023-01-10,4,0
1227,1012,6,2023-05-05,9,1
1228,65,1,2023-12-13,9,1
1229,601,18,2024-05-03,1,0
1230,138,9,2023-10-16,6,0
1231,619,9,2022-02-12,8,0
1232,1326,9,2022-03-02,1,0
1233,279,16,2022-09-04,9,1
1234,148,9,2023-03-06,10,0
1235,1039,10,2022-12-14,6,1
1236,1297,4,2023-07-19,9,0
1237,902,12,2024-10-16,10,1
1238,1199,12,2023-11-04,3,0
1239,1373,5,2023-02-17,9,1
1240,860,13,2024-03-28,3,0
1241,857,4,2024-05-26,9,0
1242,660,13,2024-12-09,8,0
1243,894,14,2023-04-17,7,0
1244,118,17,2024-03-23,2,1
1245,411,16,2023-12-15,10,0
1246,1227,13,2024-08-20,1,0
1247,1001,4,2023-06-30,9,0
1248,78,7,2023-11-17,4,1
1249,290,9,2024-01-18,3,1
1250,958,6,2024-01-19,3,0
1251,1228,8,2024-03-18,5,1
1252,1342,20,2024-04-09,6,1
1253,714,20,2023-02-17,3,0
1254,348,9,2024-08-05,2,0
1255,1488,6,2023-03-07,4,1
1256,1321,1,2022-06-28,4,1
1257,615,6,2022-12-15,6,1
1258,1488,3,2022-07-25,2,0
1259,833,13,2024-10-31,2,0
1260,627,15,2024-07-17,7,0
1261,678,17,2022-07-07,2,1
1262,1332,20,2022-05-22,3,0
1263,591,19,2022-08-11,10,1
1264,1020,9,2022-12-07,5,0
1265,949,16,2023-04-26,9,0
1266,16,2,2024-12-25,8,1
1267,759,18,2023-08-10,7,1
1268,142,8,2024-12-15,1,0
1269,512,7,2024-05-13,5,1
1270,931,5,2022-01-04,6,0
1271,289,4,2022-06-21,1,0
1272,1481,5,2024-05-03,4,1
1273,275,16,2024-05-27,4,0
1274,657,17,2022-05-25,5,1
1275,109,19,2024-12-05,9,0
1276,78,1,2023-09-17,7,0
1277,1045,19,2023-11-20,10,0
1278,381,16,2023-07-11,9,0
1279,1339,11,2022-04-26,10,1
1280,1379,14,2022-05-16,4,1
1281,756,12,2024-10-14,5,1
1282,592,14,2022-08-11,6,1
1283,200,19,2022-09-15,9,0
1284,936,18,2024-09-26,4,0
1285,596,13,2022-11-15,5,1
1286,911,4,2022-04-26,9,1
1287,104,15,2023-02-02,2,0
1288,1272,4,2022-01-03,7,0
1289,692,6,2024-06-05,2,1
1290,183,14,2024-10-14,1,1
1291,793,17,2023-03-07,6,1
1292,266,11,2023-04-27,8,0
1293,883,12,2022-03-06,7,1
1294,818,17,2023-07-13,4,1
1295,360,12,2022-02-15,5,0
1296,542,20,2022-03-13,8,1
1297,423,11,2024-06-22,5,0
1298,1349,19,2023-11-19,3,0
1299,1498,13,2023-03-16,8,0
1300,311,7,2023-08-17,4,0
1301,1164,5,2023-09-12,6,1
1302,587,20,2022-07-08,2,1
1303,645,8,2022-01-04,9,1
1304,357,15,2024-08-20,5,0
1305,462,3,2024-08-03,7,0
1306,658,9,2022-01-31,2,0
1307,839,18,2024-06-20,2,1
1308,187,7,2023-01-31,1,0
1309,1037,10,2022-06-21,5,0
1310,1329,19,2024-04-29,2,0
1311,841,3,2023-03-23,4,0
1312,228,8,2022-05-19,6,0
1313,830,19,2022-02-20,7,1
1314,6,16,2024-11-25,1,0
1315,1299,7,2022-04-21,4,1
1316,100,11,2023-06-28,3,0
1317,410,9,2024-10-01,5,1
1318,1119,6,2023-11-04,6,0
1319,864,7,2024-03-07,8,1
1320,1103,17,2023-11-29,7,1
1321,757,6,2024-11-20,3,0
1322,55,18,2022-11-26,3,1
1323,1146,20,2024-01-13,9,0
1324,536,17,2023-09-27,10,0
1325,405,8,2022-05-22,3,0
1326,434,20,2023-12-18,1,1
1327,1392,19,2023-06-27,10,0
1328,1470,12,2022-06-12,5,0
1329,1013,9,2023-01-07,2,0
1330,817,3,2022-08-12,6,0
1331,1425,9,2022-11-05,3,0
1332,172,8,2023-10-24,1,0
1333,1298,11,2024-03-15,7,1
1334,117,18,2022-08-30,1,1
1335,1445,3,2023-12-05,5,1
1336,1308,4,2024-12-25,4,1
1337,894,16,2024-01-14,7,1
1338,530,10,2023-11-05,6,0
1339,967,2,2023-06-19,2,0
1340,1141,7,2022-03-22,1,1
1341,945,11,2023-04-01,8,1
1342,1093,17,2022-08-18,8,1
1343,1238,8,2024-09-08,8,0
1344,1065,3,2024-02-11,4,0
1345,420,10,2023-10-13,2,1
1346,341,13,2023-05-07,9,1
1347,1450,6,2023-07-18,4,1
1348,567,17,2024-11-23,6,1
1349,1274,6,2023-07-06,7,1
1350,767,1,2022-07-07,7,1
1351,1089,8,2022-05-02,9,1
1352,1173,8,2023-01-18,5,1
1353,1473,6,2024-12-18,2,1
1354,46,8,2024-03-18,9,1
1355,605,4,2023-11-30,9,0
1356,1076,18,2024-12-21,5,1
1357,32,17,2023-08-03,2,1
1358,159,8,2023-08-31,7,1
1359,1059,17,2024-03-25,10,1
1360,618,8,2024-04-20,6,0
1361,775,13,2022-06-10,3,0
1362,820,19,2023-03-06,9,0
1363,878,18,2022-06-10,6,0
1364,1468,13,2024-04-04,9,1
1365,1455,18,2022-11-20,5,1
1366,428,15,2023-07-21,7,1
1367,235,4,2023-09-18,8,0
1368,938,8,2024-11-07,3,0
1369,316,18,2022-08-15,8,0
1370,953,17,2024-04-25,10,1
1371,982,12,2024-09-15,2,0
1372,928,5,2022-08-12,10,0
1373,251,12,2023-06-08,2,1
1374,745,2,2024-09-07,10,0
1375,289,20,2022-03-04,7,1
1376,467,20,2023-06-11,2,1
1377,14,3,2024-09-16,10,0
1378,256,16,2024-06-05,7,0
1379,294,16,2024-08-31,9,1
1380,1036,12,2023-05-27,5,0
1381,609,6,2024-10-23,2,0
1382,951,13,2022-08-12,4,1
1383,261,12,2024-12-08,7,0
1384,817,6,2024-03-31,8,0
1385,619,13,2022-12-23,10,1
1386,1023,3,2022-08-26,5,1
1387,266,20,2023-10-21,9,1
1388,1060,19,2023-07-13,6,0
1389,434,7,2022-10-18,8,0
1390,698,3,2024-07-08,5,1
1391,136,13,2023-12-20,5,1
1392,842,17,2024-01-05,5,1
1393,1388,7,2023-12-15,7,0
1394,165,13,2022-08-14,10,0
1395,1412,1,2024-01-29,6,1
1396,851,5,2022-11-10,3,0
1397,1122,19,2023-03-11,7,0
1398,187,9,2024-11-28,1,1
1399,838,13,2022-05-23,7,1
1400,1308,2,2022-05-15,4,1
1401,1240,17,2024-07-21,4,0
1402,475,4,2023-04-23,6,1
1403,1405,18,2024-08-17,4,1
1404,927,15,2022-12-28,10,0
1405,830,2,2022-10-17,2,0
1406,606,17,2022-07-07,1,0
1407,694,9,2024-04-05,5,1
1408,869,5,2023-05-28,7,0
1409,1417,20,2022-10-12,9,1
1410,808,13,2022-09-25,7,1
1411,40,9,2022-03-13,3,0
1412,131,3,2024-11-11,5,0
1413,771,5,2024-07-06,6,0
1414,105,16,2022-01-13,9,1
1415,802,8,2023-01-27,9,0
1416,1331,6,2022-04-23,6,1
1417,1164,12,2024-11-25,9,1
1418,496,7,2024-11-21,5,1
1419,318,6,2022-03-18,10,0
1420,44,2,2022-05-19,6,1
1421,941,5,2022-06-28,3,1
1422,1085,13,2022-03-07,2,0
1423,516,14,2023-07-15,5,1
1424,716,7,2024-02-15,4,0
1425,150,3,2024-09-03,5,0
1426,570,2,2022-08-30,2,0
1427,1269,3,2022-06-16,3,1
1428,525,8,2022-10-28,8,1
1429,315,1,2024-09-09,9,1
1430,445,19,2022-05-25,7,0
1431,814,20,2024-12-23,1,1
1432,682,18,2022-12-07,3,1
1433,1392,1,2024-02-16,3,0
1434,562,2,2024-09-26,10,1
1435,359,7,2024-04-03,1,0
1436,1464,3,2024-07-05,5,0
1437,1390,8,2024-10-16,9,0
1438,1022,12,2024-05-13,2,0
1439,49,14,2024-11-20,9,0
1440,291,14,2024-10-30,10,0
1441,1327,18,2024-08-19,6,0
1442,128,19,2024-12-24,10,0
1443,947,19,2024-04-02,7,1
1444,727,2,2024-08-20,2,1
1445,594,10,2024-05-01,7,1
1446,93,3,2024-04-02,6,0
1447,663,18,2023-03-27,1,1
1448,1014,17,2022-11-13,8,1
1449,1199,20,2023-12-21,5,1
1450,1402,13,2022-08-22,8,1
1451,356,7,2023-06-09,5,0
1452,461,9,2023-06-08,9,0
1453,226,11,2024-01-09,10,0
1454,926,16,2022-02-13,5,0
1455,395,17,2024-07-29,1,0
1456,1075,15,2024-06-01,4,0
1457,747,17,2023-07-26,7,0
1458,1449,6,2023-12-02,2,1
1459,675,17,2024-12-10,7,0
1460,366,6,2024-09-07,10,1
1461,31,5,2023-09-16,7,1
1462,98,6,2023-03-13,4,0
1463,469,12,2024-11-11,10,1
1464,897,20,2022-03-17,10,1
1465,705,6,2024-05-12,9,0
1466,861,6,2024-06-16,3,0
1467,1428,11,2024-09-08,3,1
1468,1262,12,2024-10-30,9,1
1469,1429,12,2022-05-20,7,0
1470,325,14,2022-04-03,1,1
1471,207,18,2022-08-02,9,1
1472,974,3,2024-08-01,10,1
1473,814,17,2024-07-30,10,0
1474,447,4,2024-01-16,4,0
1475,557,7,2022-07-25,3,0
1476,369,4,2022-05-01,8,0
1477,574,18,2024-05-13,5,1
1478,712,16,2022-02-19,8,0
1479,541,5,2023-08-14,6,1
1480,1472,20,2023-11-02,7,1
1481,1233,10,2023-07-03,4,1
1482,863,11,2024-04-12,9,1
1483,1145,17,2023-06-24,6,0
1484,750,1,2022-03-03,9,0
1485,672,8,2024-08-19,10,0
1486,6,1,2022-04-30,3,0
1487,432,10,2022-01-22,9,1
1488,542,14,2023-05-15,1,1
1489,1388,15,2023-12-11,3,1
1490,549,3,2023-06-19,8,1
1491,1068,13,2023-06-28,9,0
1492,195,9,2024-08-11,5,1
1493,1267,3,2022-08-20,1,0
1494,1282,6,2022-09-26,8,0
1495,485,1,2024-12-22,1,0
1496,980,18,2023-05-25,10,0
1497,592,10,2024-05-26,9,1
1498,341,4,2022-03-20,6,1
1499,846,20,2024-05-21,9,0
1500,1227,10,2022-11-30,4,1
1501,888,2,2022-02-15,1,0
1502,562,13,2022-08-25,8,0
1503,2,7,2023-05-29,9,0
1504,177,14,2023-01-07,1,1
1505,78,15,2022-01-21,3,0
1506,895,3,2024-10-29,6,1
1507,469,4,2023-05-10,9,1
1508,191,4,2022-11-29,9,1
1509,549,1,2024-06-15,10,0
1510,748,20,2024-05-30,4,0
1511,595,3,2022-05-07,9,1
1512,973,10,2024-05-21,9,0
1513,942,2,2022-09-21,2,1
1514,269,19,2022-09-24,1,1
1515,1251,6,2022-12-08,3,0
1516,584,11,2023-09-16,3,0
1517,812,3,2022-02-06,1,0
1518,1279,14,2022-12-25,7,1
1519,239,11,2024-02-03,2,1
1520,17,4,2023-03-05,9,0
1521,2,5,2022-09-20,6,0
1522,1040,5,2023-11-08,10,0
1523,413,20,2023-12-13,9,0
1524,1065,17,2022-10-20,8,1
1525,229,12,2023-01-08,1,0
1526,811,12,2023-07-26,4,0
1527,342,7,2022-03-10,5,1
1528,985,15,2022-11-26,2,0
1529,696,7,2023-04-19,2,1
1530,1229,15,2024-11-19,7,1
1531,612,17,2023-02-21,4,0
1532,302,12,2023-09-16,10,1
1533,354,14,2022-02-06,2,1
1534,368,14,2022-07-14,2,1
1535,797,8,2024-10-04,9,1
1536,170,9,2022-10-14,1,1
1537,956,7,2023-03-26,7,1
1538,59,13,2024-03-30,4,0
1539,530,18,2022-12-03,3,1
1540,1009,18,2022-08-02,7,1
1541,324,10,2022-08-20,10,1
1542,201,3,2024-09-24,8,1
1543,1275,17,2022-09-26,10,0
1544,182,20,2022-11-13,6,0
1545,28,3,2024-11-27,4,0
1546,74,4,2022-12-24,7,0
1547,1206,7,2022-02-07,3,1
1548,757,4,2023-01-03,5,1
1549,1430,7,2022-04-05,9,1
1550,287,6,2023-01-20,3,1
1551,1102,13,2023-08-24,6,1
1552,409,11,2023-07-03,10,1
1553,423,16,2023-08-13,5,0
1554,1360,4,2024-08-06,4,1
1555,1350,2,2023-02-15,4,0
1556,602,9,2022-06-09,4,1
1557,241,9,2023-06-07,5,0
1558,576,11,2023-10-06,1,1
1559,226,11,2023-02-27,3,1
1560,840,1,2024-11-06,10,1
1561,1348,20,2022-01-18,6,1
1562,1379,3,2024-09-05,5,0
1563,1316,13,2024-05-05,2,1
1564,134,4,2024-12-10,9,0
1565,1305,19,2022-02-18,10,0
1566,336,4,2024-12-09,9,1
1567,717,16,2023-12-17,4,0
1568,388,14,2024-10-20,10,1
1569,1355,9,2022-01-26,6,0
1570,961,18,2024-02-10,1,0
1571,949,14,2024-04-26,10,1
1572,834,9,2024-04-23,7,0
1573,764,5,2024-06-20,4,0
1574,1245,7,2022-03-09,4,0
1575,934,19,2024-08-10,3,1
1576,1204,18,2022-03-06,6,0
1577,1044,10,2024-12-08,9,1
